kommune,klassetrin,skoleår,foraeldre_uddannelsesniveau
Gribskov,Udskoling,2019/2020,4.9372937293729375
Gribskov,Udskoling,2020/2021,4.987514188422248
Gribskov,Udskoling,2021/2022,4.9773299748110835
Gribskov,Udskoling,2022/2023,4.984354628422425
Gribskov,Udskoling,2023/2024,4.985468956406869
Gribskov,Udskoling,2024/2025,5.03397341211226
Gribskov,Udskoling,2025/2026,5.082458770614693
Guldborgsund,Indskoling,2014/2015,4.84041184041184
Guldborgsund,Indskoling,2015/2016,4.820812182741117
Guldborgsund,Indskoling,2016/2017,4.800637958532695
Guldborgsund,Indskoling,2017/2018,4.790528233151184
Guldborgsund,Indskoling,2018/2019,4.752444987775061
Guldborgsund,Indskoling,2019/2020,4.771674387822634
Guldborgsund,Indskoling,2020/2021,4.78515625
Guldborgsund,Indskoling,2021/2022,4.781144781144781
Guldborgsund,Indskoling,2022/2023,4.8197368421052635
Guldborgsund,Indskoling,2023/2024,4.894939141575913
Guldborgsund,Indskoling,2024/2025,4.877070063694267
Guldborgsund,Indskoling,2025/2026,4.902574808629089
Guldborgsund,Mellemtrin,2014/2015,4.7742193755004
Guldborgsund,Mellemtrin,2015/2016,4.840158520475561
Guldborgsund,Mellemtrin,2016/2017,4.815203145478375
Guldborgsund,Mellemtrin,2017/2018,4.864285714285714
Guldborgsund,Mellemtrin,2018/2019,4.819414703783012
Guldborgsund,Mellemtrin,2019/2020,4.756877323420074
Guldborgsund,Mellemtrin,2020/2021,4.765973826020016
Guldborgsund,Mellemtrin,2021/2022,4.733905579399142
Guldborgsund,Mellemtrin,2022/2023,4.765475152571927
Guldborgsund,Mellemtrin,2023/2024,4.741252302025782
Guldborgsund,Mellemtrin,2024/2025,4.797676669893514
Guldborgsund,Mellemtrin,2025/2026,4.854103343465046
Guldborgsund,Udskoling,2014/2015,4.629139072847682
Guldborgsund,Udskoling,2015/2016,4.7090352220520675
Guldborgsund,Udskoling,2016/2017,4.732078204199855
Guldborgsund,Udskoling,2017/2018,4.802439024390244
Guldborgsund,Udskoling,2018/2019,4.851286939942803
Guldborgsund,Udskoling,2019/2020,4.838983050847458
Guldborgsund,Udskoling,2020/2021,4.903100775193798
Guldborgsund,Udskoling,2021/2022,4.817493692178301
Guldborgsund,Udskoling,2022/2023,4.754185022026432
Guldborgsund,Udskoling,2023/2024,4.768085106382979
Guldborgsund,Udskoling,2024/2025,4.764772727272727
Guldborgsund,Udskoling,2025/2026,4.782608695652174
Haderslev,Indskoling,2014/2015,4.871511321748288
Haderslev,Indskoling,2015/2016,4.8612204724409445
Haderslev,Indskoling,2016/2017,4.851616062683643
Haderslev,Indskoling,2017/2018,4.858371559633028
Haderslev,Indskoling,2018/2019,4.833426183844011
Haderslev,Indskoling,2019/2020,4.842201834862386
Haderslev,Indskoling,2020/2021,4.843810758263124
Haderslev,Indskoling,2021/2022,4.811333333333334
Haderslev,Indskoling,2022/2023,4.8491909385113265
Haderslev,Indskoling,2023/2024,4.8557567917205695
Haderslev,Indskoling,2024/2025,4.859445519019987
Haderslev,Indskoling,2025/2026,4.891008174386921
Haderslev,Mellemtrin,2014/2015,4.909650924024641
Haderslev,Mellemtrin,2015/2016,4.861768368617684
Haderslev,Mellemtrin,2016/2017,4.775773195876289
Haderslev,Mellemtrin,2017/2018,4.75945537065053
Haderslev,Mellemtrin,2018/2019,4.825214899713467
Haderslev,Mellemtrin,2019/2020,4.81786703601108
Haderslev,Mellemtrin,2020/2021,4.790915645277577
Haderslev,Mellemtrin,2021/2022,4.825356842989085
Haderslev,Mellemtrin,2022/2023,4.816543816543817
Haderslev,Mellemtrin,2023/2024,4.816949152542373
Haderslev,Mellemtrin,2024/2025,4.8137614678899086
Haderslev,Mellemtrin,2025/2026,4.839926402943882
Haderslev,Udskoling,2014/2015,4.819311663479923
Haderslev,Udskoling,2015/2016,4.875365141187926
Haderslev,Udskoling,2016/2017,4.85414847161572
Haderslev,Udskoling,2017/2018,4.851593625498008
Haderslev,Udskoling,2018/2019,4.852670349907919
Haderslev,Udskoling,2019/2020,4.8
Haderslev,Udskoling,2020/2021,4.753127606338616
Haderslev,Udskoling,2021/2022,4.800925925925926
Haderslev,Udskoling,2022/2023,4.831385642737897
Haderslev,Udskoling,2023/2024,4.801652892561983
Haderslev,Udskoling,2024/2025,4.798887859128823
Haderslev,Udskoling,2025/2026,4.776615969581749
Halsnæs,Indskoling,2014/2015,4.828811973807296
Halsnæs,Indskoling,2015/2016,4.783838383838384
Halsnæs,Indskoling,2016/2017,4.7440660474716205
Halsnæs,Indskoling,2017/2018,4.769964243146603
Halsnæs,Indskoling,2018/2019,4.769132653061225
Halsnæs,Indskoling,2019/2020,4.785012285012285
Halsnæs,Indskoling,2020/2021,4.801333333333333
Halsnæs,Indskoling,2021/2022,4.798679867986799
Halsnæs,Indskoling,2022/2023,4.889208633093525
Halsnæs,Indskoling,2023/2024,4.862880886426593
Halsnæs,Indskoling,2024/2025,4.903485254691689
Halsnæs,Indskoling,2025/2026,4.932228915662651
Halsnæs,Mellemtrin,2014/2015,4.823952095808383
Halsnæs,Mellemtrin,2015/2016,4.782201405152225
Halsnæs,Mellemtrin,2016/2017,4.823170731707317
Halsnæs,Mellemtrin,2017/2018,4.798518518518518
Halsnæs,Mellemtrin,2018/2019,4.803981623277182
Halsnæs,Mellemtrin,2019/2020,4.772113943028486
Halsnæs,Mellemtrin,2020/2021,4.714285714285714
Halsnæs,Mellemtrin,2021/2022,4.819047619047619
Halsnæs,Mellemtrin,2022/2023,4.829525483304042
Halsnæs,Mellemtrin,2023/2024,4.85408560311284
Halsnæs,Mellemtrin,2024/2025,4.8006932409012135
Halsnæs,Mellemtrin,2025/2026,4.827184466019418
Halsnæs,Udskoling,2014/2015,4.760294117647059
Halsnæs,Udskoling,2015/2016,4.761467889908257
Halsnæs,Udskoling,2016/2017,4.75103734439834
Halsnæs,Udskoling,2017/2018,4.829032258064516
Halsnæs,Udskoling,2018/2019,4.778656126482214
Halsnæs,Udskoling,2019/2020,4.85145482388974
Halsnæs,Udskoling,2020/2021,4.797029702970297
Halsnæs,Udskoling,2021/2022,4.7177700348432055
Halsnæs,Udskoling,2022/2023,4.770833333333333
Halsnæs,Udskoling,2023/2024,4.795880149812734
Halsnæs,Udskoling,2024/2025,4.8804780876494025
Halsnæs,Udskoling,2025/2026,4.856842105263158
Hedensted,Indskoling,2014/2015,4.939505041246563
Hedensted,Indskoling,2015/2016,4.942035398230089
Hedensted,Indskoling,2016/2017,4.971363636363637
Hedensted,Indskoling,2017/2018,4.962585034013605
Hedensted,Indskoling,2018/2019,5.000524383848977
Hedensted,Indskoling,2019/2020,4.99
Hedensted,Indskoling,2020/2021,4.964225824482951
Hedensted,Indskoling,2021/2022,4.98794454490657
Hedensted,Indskoling,2022/2023,4.987716359575656
Hedensted,Indskoling,2023/2024,5.005757052389177
Hedensted,Indskoling,2024/2025,5.070810810810811
Hedensted,Indskoling,2025/2026,5.077633007600435
Hedensted,Mellemtrin,2014/2015,4.850657108721625
Hedensted,Mellemtrin,2015/2016,4.880639634494575
Hedensted,Mellemtrin,2016/2017,4.886508396062537
Hedensted,Mellemtrin,2017/2018,4.933255948926291
Hedensted,Mellemtrin,2018/2019,4.918478260869565
Hedensted,Mellemtrin,2019/2020,4.9725063938618925
Hedensted,Mellemtrin,2020/2021,4.980379332897319
Hedensted,Mellemtrin,2021/2022,4.997005988023952
Hedensted,Mellemtrin,2022/2023,4.996331621423331
Hedensted,Mellemtrin,2023/2024,4.988317757009346
Hedensted,Mellemtrin,2024/2025,4.907817109144543
Hedensted,Mellemtrin,2025/2026,4.943946188340807
Hedensted,Udskoling,2014/2015,4.753590325018896
Hedensted,Udskoling,2015/2016,4.7718348002708195
Hedensted,Udskoling,2016/2017,4.783231083844581
Hedensted,Udskoling,2017/2018,4.86060606060606
Hedensted,Udskoling,2018/2019,4.89807555238774
Hedensted,Udskoling,2019/2020,4.853862212943633
Hedensted,Udskoling,2020/2021,4.936842105263158
Hedensted,Udskoling,2021/2022,4.923135464231355
Hedensted,Udskoling,2022/2023,4.952635599694423
Hedensted,Udskoling,2023/2024,4.928104575163399
Hedensted,Udskoling,2024/2025,4.9561688311688314
Hedensted,Udskoling,2025/2026,4.9496699669967
Helsingør,Indskoling,2014/2015,5.318690783807063
Helsingør,Indskoling,2015/2016,5.291428571428572
Helsingør,Indskoling,2016/2017,5.291702679343129
Helsingør,Indskoling,2017/2018,5.259903381642512
Helsingør,Indskoling,2018/2019,5.283605693199789
Helsingør,Indskoling,2019/2020,5.296426068675543
Helsingør,Indskoling,2020/2021,5.377277599142551
Helsingør,Indskoling,2021/2022,5.41631162507608
Helsingør,Indskoling,2022/2023,5.460724233983287
Helsingør,Indskoling,2023/2024,5.506475800954329
Helsingør,Indskoling,2024/2025,5.525586995785671
Helsingør,Indskoling,2025/2026,5.5990286022665945
Helsingør,Mellemtrin,2014/2015,5.25557461406518
Helsingør,Mellemtrin,2015/2016,5.247351694915254
Helsingør,Mellemtrin,2016/2017,5.222052067381317
Helsingør,Mellemtrin,2017/2018,5.2591093117408905
Helsingør,Mellemtrin,2018/2019,5.283647798742138
Helsingør,Mellemtrin,2019/2020,5.203552923760178
Helsingør,Mellemtrin,2020/2021,5.3179453836150845
Helsingør,Mellemtrin,2021/2022,5.330125832716506
Helsingør,Mellemtrin,2022/2023,5.282608695652174
Helsingør,Mellemtrin,2023/2024,5.370941558441558
Helsingør,Mellemtrin,2024/2025,5.414653156664069
Helsingør,Mellemtrin,2025/2026,5.454403741231489
Helsingør,Udskoling,2014/2015,5.148400272294078
Helsingør,Udskoling,2015/2016,5.163602941176471
Helsingør,Udskoling,2016/2017,5.166893732970027
Helsingør,Udskoling,2017/2018,5.175029868578256
Helsingør,Udskoling,2018/2019,5.2055921052631575
Helsingør,Udskoling,2019/2020,5.275035260930888
Helsingør,Udskoling,2020/2021,5.27731725697061
Helsingør,Udskoling,2021/2022,5.25398313027179
Helsingør,Udskoling,2022/2023,5.272327964860907
Helsingør,Udskoling,2023/2024,5.310344827586207
Helsingør,Udskoling,2024/2025,5.341911764705882
Helsingør,Udskoling,2025/2026,5.345998383185125
Herlev,Indskoling,2014/2015,5.185361216730038
Herlev,Indskoling,2015/2016,5.234939759036145
Herlev,Indskoling,2016/2017,5.195945945945946
Herlev,Indskoling,2017/2018,5.281276962899051
Herlev,Indskoling,2018/2019,5.372515125324114
Herlev,Indskoling,2019/2020,5.373015873015873
Herlev,Indskoling,2020/2021,5.37953488372093
Herlev,Indskoling,2021/2022,5.43375
Herlev,Indskoling,2022/2023,5.3431661750245825
Herlev,Indskoling,2023/2024,5.382544103992572
Herlev,Indskoling,2024/2025,5.398832684824903
Herlev,Indskoling,2025/2026,5.412825651302605
Herlev,Mellemtrin,2014/2015,4.9338624338624335
Herlev,Mellemtrin,2015/2016,4.998740554156171
Herlev,Mellemtrin,2016/2017,5.139423076923077
Herlev,Mellemtrin,2017/2018,5.172274562584119
Herlev,Mellemtrin,2018/2019,5.1875808538163
Herlev,Mellemtrin,2019/2020,5.126801152737752
Herlev,Mellemtrin,2020/2021,5.2058111380145276
Herlev,Mellemtrin,2021/2022,5.309985096870343
Herlev,Mellemtrin,2022/2023,5.3176620076238885
Herlev,Mellemtrin,2023/2024,5.35595390524968
Herlev,Mellemtrin,2024/2025,5.367567567567567
Herlev,Mellemtrin,2025/2026,5.314285714285714
Herlev,Udskoling,2014/2015,4.765799256505576
Herlev,Udskoling,2015/2016,4.8099041533546325
Herlev,Udskoling,2016/2017,4.833333333333333
Herlev,Udskoling,2017/2018,4.879338842975207
Herlev,Udskoling,2018/2019,5.016771488469602
Herlev,Udskoling,2019/2020,5.138728323699422
Herlev,Udskoling,2020/2021,5.177215189873418
Herlev,Udskoling,2021/2022,5.162271805273834
Herlev,Udskoling,2022/2023,5.133196721311475
Herlev,Udskoling,2023/2024,5.154531946508173
Herlev,Udskoling,2024/2025,5.241839762611276
Herlev,Udskoling,2025/2026,5.274744027303754
Herning,Indskoling,2014/2015,5.061081081081081
Herning,Indskoling,2015/2016,5.0747869122903495
Herning,Indskoling,2016/2017,5.1158940397351
Herning,Indskoling,2017/2018,5.140996602491506
Herning,Indskoling,2018/2019,5.181233557439345
Herning,Indskoling,2019/2020,5.183032939714108
Herning,Indskoling,2020/2021,5.195592286501378
Herning,Indskoling,2021/2022,5.203308063404549
Herning,Indskoling,2022/2023,5.235746316463805
Herning,Indskoling,2023/2024,5.268610421836228
Herning,Indskoling,2024/2025,5.289719626168225
Herning,Indskoling,2025/2026,5.316440422322775
Herning,Mellemtrin,2014/2015,4.9145880574452
Herning,Mellemtrin,2015/2016,4.951871657754011
Herning,Mellemtrin,2016/2017,4.989806678383128
Herning,Mellemtrin,2017/2018,5.048564338886919
Herning,Mellemtrin,2018/2019,5.047287390029325
Herning,Mellemtrin,2019/2020,5.101662887377173
Herning,Mellemtrin,2020/2021,5.144632768361582
Herning,Mellemtrin,2021/2022,5.181410517733387
Herning,Mellemtrin,2022/2023,5.20723283218204
Herning,Mellemtrin,2023/2024,5.184146341463415
Herning,Mellemtrin,2024/2025,5.215694682675815
Herning,Mellemtrin,2025/2026,5.211989574283232
Herning,Udskoling,2014/2015,4.8248145094806265
Herning,Udskoling,2015/2016,4.845674201091192
Herning,Udskoling,2016/2017,4.888979591836734
Herning,Udskoling,2017/2018,4.9543605964753725
Herning,Udskoling,2018/2019,5.018045774647887
Herning,Udskoling,2019/2020,5.0025962786672435
Herning,Udskoling,2020/2021,5.053338762214984
Herning,Udskoling,2021/2022,5.077266636891469
Herning,Udskoling,2022/2023,5.103167808219178
Herning,Udskoling,2023/2024,5.137478849407783
Herning,Udskoling,2024/2025,5.176675369886858
Herning,Udskoling,2025/2026,5.205295138888889
Hillerød,Indskoling,2014/2015,5.569096209912536
Hillerød,Indskoling,2015/2016,5.544783983140148
Hillerød,Indskoling,2016/2017,5.537746170678337
Hillerød,Indskoling,2017/2018,5.523598001110495
Hillerød,Indskoling,2018/2019,5.5279361459521095
Hillerød,Indskoling,2019/2020,5.530054644808743
Hillerød,Indskoling,2020/2021,5.555128205128205
Hillerød,Indskoling,2021/2022,5.5822613405551795
Hillerød,Indskoling,2022/2023,5.625774473358116
Hillerød,Indskoling,2023/2024,5.671184443134944
Hillerød,Indskoling,2024/2025,5.742261904761905
Hillerød,Indskoling,2025/2026,5.744571428571429
Hillerød,Mellemtrin,2014/2015,5.453846153846154
Hillerød,Mellemtrin,2015/2016,5.539544235924933
Hillerød,Mellemtrin,2016/2017,5.498381877022654
Hillerød,Mellemtrin,2017/2018,5.514018691588785
Hillerød,Mellemtrin,2018/2019,5.489669421487603
Hillerød,Mellemtrin,2019/2020,5.513513513513513
Hillerød,Mellemtrin,2020/2021,5.525386313465783
Hillerød,Mellemtrin,2021/2022,5.525806451612903
Hillerød,Mellemtrin,2022/2023,5.527243589743589
Hillerød,Mellemtrin,2023/2024,5.556410256410256
Hillerød,Mellemtrin,2024/2025,5.556285949055053
Hillerød,Mellemtrin,2025/2026,5.6053962900505905
Hillerød,Udskoling,2014/2015,5.4495412844036695
Hillerød,Udskoling,2015/2016,5.411721611721612
Hillerød,Udskoling,2016/2017,5.3791574279379155
Hillerød,Udskoling,2017/2018,5.414100486223663
Hillerød,Udskoling,2018/2019,5.485714285714286
Hillerød,Udskoling,2019/2020,5.498269896193771
Hillerød,Udskoling,2020/2021,5.491525423728813
Hillerød,Udskoling,2021/2022,5.487158908507223
Hillerød,Udskoling,2022/2023,5.506259780907668
Hillerød,Udskoling,2023/2024,5.541095890410959
Hillerød,Udskoling,2024/2025,5.501998401278977
Hillerød,Udskoling,2025/2026,5.519930675909879
Hjørring,Indskoling,2014/2015,4.93570219966159
Hjørring,Indskoling,2015/2016,4.909245122985581
Hjørring,Indskoling,2016/2017,4.901020861074123
Hjørring,Indskoling,2017/2018,4.917502278942571
Hjørring,Indskoling,2018/2019,4.9055857637172515
Hjørring,Indskoling,2019/2020,4.924960085151676
Hjørring,Indskoling,2020/2021,4.902891434806328
Hjørring,Indskoling,2021/2022,4.909090909090909
Hjørring,Indskoling,2022/2023,4.98581560283688
Hjørring,Indskoling,2023/2024,4.997824904839587
Hjørring,Indskoling,2024/2025,5.013520540821633
Hjørring,Indskoling,2025/2026,5.013001083423618
Hjørring,Mellemtrin,2014/2015,4.8357102110667425
Hjørring,Mellemtrin,2015/2016,4.843307943416757
Hjørring,Mellemtrin,2016/2017,4.8562874251497
Hjørring,Mellemtrin,2017/2018,4.878499106611078
Hjørring,Mellemtrin,2018/2019,4.8694344163658245
Hjørring,Mellemtrin,2019/2020,4.888542963885429
Hjørring,Mellemtrin,2020/2021,4.904819277108434
Hjørring,Mellemtrin,2021/2022,4.922737306843267
Hjørring,Mellemtrin,2022/2023,4.912568306010929
Hjørring,Mellemtrin,2023/2024,4.920807453416149
Hjørring,Mellemtrin,2024/2025,4.9496402877697845
Hjørring,Mellemtrin,2025/2026,4.997685185185185
Hjørring,Udskoling,2014/2015,4.721256684491979
Hjørring,Udskoling,2015/2016,4.725295214418893
Hjørring,Udskoling,2016/2017,4.746947082767979
Hjørring,Udskoling,2017/2018,4.769172361427486
Hjørring,Udskoling,2018/2019,4.840650406504065
Hjørring,Udskoling,2019/2020,4.837317397078353
Hjørring,Udskoling,2020/2021,4.861657303370786
Hjørring,Udskoling,2021/2022,4.857276995305164
Hjørring,Udskoling,2022/2023,4.896206156048676
Hjørring,Udskoling,2023/2024,4.912384161752317
Hjørring,Udskoling,2024/2025,4.989657915672235
Hjørring,Udskoling,2025/2026,4.933946488294314
Holbæk,Indskoling,2014/2015,4.9155629139072845
Holbæk,Indskoling,2015/2016,4.901613537977174
Holbæk,Indskoling,2016/2017,4.861823924200553
Holbæk,Indskoling,2017/2018,4.8504519309778145
Holbæk,Indskoling,2018/2019,4.8240076518412245
Holbæk,Indskoling,2019/2020,4.812564366632338
Holbæk,Indskoling,2020/2021,4.789105447276362
Holbæk,Indskoling,2021/2022,4.820627802690583
Holbæk,Indskoling,2022/2023,4.839202657807309
Holbæk,Indskoling,2023/2024,4.873722188815393
Holbæk,Indskoling,2024/2025,4.937737642585551
Holbæk,Indskoling,2025/2026,4.9953271028037385
Holbæk,Mellemtrin,2014/2015,4.872549019607843
Holbæk,Mellemtrin,2015/2016,4.856303418803419
Holbæk,Mellemtrin,2016/2017,4.822622107969152
Holbæk,Mellemtrin,2017/2018,4.829120879120879
Holbæk,Mellemtrin,2018/2019,4.83248730964467
Holbæk,Mellemtrin,2019/2020,4.793586005830904
Holbæk,Mellemtrin,2020/2021,4.807464454976303
Holbæk,Mellemtrin,2021/2022,4.8417391304347825
Holbæk,Mellemtrin,2022/2023,4.767307692307693
Holbæk,Mellemtrin,2023/2024,4.843187660668381
Holbæk,Mellemtrin,2024/2025,4.786084381939304
Holbæk,Mellemtrin,2025/2026,4.775735294117647
Holbæk,Udskoling,2014/2015,4.7260774287801315
Holbæk,Udskoling,2015/2016,4.730590577305906
Holbæk,Udskoling,2016/2017,4.686732186732187
Holbæk,Udskoling,2017/2018,4.73700543056633
Holbæk,Udskoling,2018/2019,4.730263157894737
Holbæk,Udskoling,2019/2020,4.738473167044596
Holbæk,Udskoling,2020/2021,4.733174980205859
Holbæk,Udskoling,2021/2022,4.726595744680851
Holbæk,Udskoling,2022/2023,4.766163793103448
Holbæk,Udskoling,2023/2024,4.707193515704154
Holbæk,Udskoling,2024/2025,4.715544871794871
Holbæk,Udskoling,2025/2026,4.746365105008078
Holstebro,Indskoling,2014/2015,5.088933804951996
Holstebro,Indskoling,2015/2016,5.1488120050020845
Holstebro,Indskoling,2016/2017,5.15
Holstebro,Indskoling,2017/2018,5.117749672917575
Holstebro,Indskoling,2018/2019,5.13345521023766
Holstebro,Indskoling,2019/2020,5.124517374517374
Holstebro,Indskoling,2020/2021,5.1050583657587545
Holstebro,Indskoling,2021/2022,5.125065685759328
Holstebro,Indskoling,2022/2023,5.163424124513619
Holstebro,Indskoling,2023/2024,5.140995812005584
Holstebro,Indskoling,2024/2025,5.162099396191361
Holstebro,Indskoling,2025/2026,5.1789772727272725
Holstebro,Mellemtrin,2014/2015,4.995562130177515
Holstebro,Mellemtrin,2015/2016,5.027475672581568
Holstebro,Mellemtrin,2016/2017,5.090344438170525
Holstebro,Mellemtrin,2017/2018,5.044829647340108
Holstebro,Mellemtrin,2018/2019,5.086227544910179
Holstebro,Mellemtrin,2019/2020,5.082263710618436
Holstebro,Mellemtrin,2020/2021,5.073708647707487
Holstebro,Mellemtrin,2021/2022,5.123192960402263
Holstebro,Mellemtrin,2022/2023,5.068519715578539
Holstebro,Mellemtrin,2023/2024,5.0950797872340425
Holstebro,Mellemtrin,2024/2025,5.107761868877167
Holstebro,Mellemtrin,2025/2026,5.110576923076923
Holstebro,Udskoling,2014/2015,4.93048128342246
Holstebro,Udskoling,2015/2016,4.999286224125624
Holstebro,Udskoling,2016/2017,4.9871428571428575
Holstebro,Udskoling,2017/2018,5.073962264150944
Holstebro,Udskoling,2018/2019,5.109154929577465
Holstebro,Udskoling,2019/2020,5.130970724191063
Holstebro,Udskoling,2020/2021,5.124187725631769
Holstebro,Udskoling,2021/2022,5.101510067114094
Holstebro,Udskoling,2022/2023,5.109915449654112
Holstebro,Udskoling,2023/2024,5.112994350282486
Holstebro,Udskoling,2024/2025,5.148178137651822
Holstebro,Udskoling,2025/2026,5.133503401360544
Horsens,Indskoling,2014/2015,5.158236790053688
Horsens,Indskoling,2015/2016,5.192715060707828
Horsens,Indskoling,2016/2017,5.197505726648002
Horsens,Indskoling,2017/2018,5.194738199638896
Horsens,Indskoling,2018/2019,5.235184196476241
Horsens,Indskoling,2019/2020,5.185174246898996
Horsens,Indskoling,2020/2021,5.236664795058956
Horsens,Indskoling,2021/2022,5.282621247113164
Horsens,Indskoling,2022/2023,5.285204501784244
Horsens,Indskoling,2023/2024,5.2824191279887485
Horsens,Indskoling,2024/2025,5.345905172413793
Horsens,Indskoling,2025/2026,5.364310299179243
Horsens,Mellemtrin,2014/2015,4.956486376575844
Horsens,Mellemtrin,2015/2016,4.944606413994169
Horsens,Mellemtrin,2016/2017,4.997199859993
Horsens,Mellemtrin,2017/2018,5.055909412597311
Horsens,Mellemtrin,2018/2019,5.148349655422561
Horsens,Mellemtrin,2019/2020,5.147554129911788
Horsens,Mellemtrin,2020/2021,5.207745204487876
Horsens,Mellemtrin,2021/2022,5.17687595712098
Horsens,Mellemtrin,2022/2023,5.226042428675933
Horsens,Mellemtrin,2023/2024,5.1905882352941175
Horsens,Mellemtrin,2024/2025,5.253348641408343
Horsens,Mellemtrin,2025/2026,5.278330019880715
Horsens,Udskoling,2014/2015,4.782331027142097
Horsens,Udskoling,2015/2016,4.830622009569378
Horsens,Udskoling,2016/2017,4.832025842178126
Horsens,Udskoling,2017/2018,4.878297084683017
Horsens,Udskoling,2018/2019,4.919920909540287
Horsens,Udskoling,2019/2020,4.924778761061947
Horsens,Udskoling,2020/2021,5.030004478280341
Horsens,Udskoling,2021/2022,5.072693383038211
Horsens,Udskoling,2022/2023,5.131361461505002
Horsens,Udskoling,2023/2024,5.175925925925926
Horsens,Udskoling,2024/2025,5.186582809224318
Horsens,Udskoling,2025/2026,5.180341880341881
Hvidovre,Indskoling,2014/2015,5.152371825586967
Hvidovre,Indskoling,2015/2016,5.2007557864903164
Hvidovre,Indskoling,2016/2017,5.250643776824035
Hvidovre,Indskoling,2017/2018,5.297979797979798
Hvidovre,Indskoling,2018/2019,5.361500225937641
Hvidovre,Indskoling,2019/2020,5.365721997300945
Hvidovre,Indskoling,2020/2021,5.420701910262106
Hvidovre,Indskoling,2021/2022,5.372399797057331
Hvidovre,Indskoling,2022/2023,5.4750582750582755
Hvidovre,Indskoling,2023/2024,5.515214672780325
Hvidovre,Indskoling,2024/2025,5.561702127659575
Hvidovre,Indskoling,2025/2026,5.596899224806202
Hvidovre,Mellemtrin,2014/2015,4.988002822865208
Hvidovre,Mellemtrin,2015/2016,5.029432375613174
Hvidovre,Mellemtrin,2016/2017,5.060301507537688
Hvidovre,Mellemtrin,2017/2018,5.091659785301403
Hvidovre,Mellemtrin,2018/2019,5.15920716112532
Hvidovre,Mellemtrin,2019/2020,5.237882653061225
Hvidovre,Mellemtrin,2020/2021,5.263406010606953
Hvidovre,Mellemtrin,2021/2022,5.338620689655173
Hvidovre,Mellemtrin,2022/2023,5.344219464402351
Hvidovre,Mellemtrin,2023/2024,5.362492133417244
Hvidovre,Mellemtrin,2024/2025,5.346104725415071
Hvidovre,Mellemtrin,2025/2026,5.412264723740134
Hvidovre,Udskoling,2014/2015,4.791338582677166
Hvidovre,Udskoling,2015/2016,4.801684532924962
Hvidovre,Udskoling,2016/2017,4.836764705882353
Hvidovre,Udskoling,2017/2018,4.897354497354497
Hvidovre,Udskoling,2018/2019,5.033737024221454
Hvidovre,Udskoling,2019/2020,5.062278839348903
Hvidovre,Udskoling,2020/2021,5.101818181818182
Hvidovre,Udskoling,2021/2022,5.12346688470973
Hvidovre,Udskoling,2022/2023,5.1827000808407435
Hvidovre,Udskoling,2023/2024,5.234559333795975
Hvidovre,Udskoling,2024/2025,5.354526606772633
Hvidovre,Udskoling,2025/2026,5.353029169783096
Høje-Taastrup,Indskoling,2014/2015,4.852305896088733
Høje-Taastrup,Indskoling,2015/2016,4.907194994786235
Høje-Taastrup,Indskoling,2016/2017,4.877507919746568
Høje-Taastrup,Indskoling,2017/2018,4.856401384083045
Høje-Taastrup,Indskoling,2018/2019,4.907204610951009
Høje-Taastrup,Indskoling,2019/2020,4.89720194647202
Høje-Taastrup,Indskoling,2020/2021,4.954517889630079
Høje-Taastrup,Indskoling,2021/2022,5.0448328267477205
Høje-Taastrup,Indskoling,2022/2023,5.065978198508319
Høje-Taastrup,Indskoling,2023/2024,5.105056179775281
Høje-Taastrup,Indskoling,2024/2025,5.1494518176572415
Høje-Taastrup,Indskoling,2025/2026,5.229050279329609
Høje-Taastrup,Mellemtrin,2014/2015,4.794508414526129
Høje-Taastrup,Mellemtrin,2015/2016,4.8113636363636365
Høje-Taastrup,Mellemtrin,2016/2017,4.859459459459459
Høje-Taastrup,Mellemtrin,2017/2018,4.869991823385119
Høje-Taastrup,Mellemtrin,2018/2019,4.8444607483492295
Høje-Taastrup,Mellemtrin,2019/2020,4.902362204724409
Høje-Taastrup,Mellemtrin,2020/2021,4.8273215656178055
Høje-Taastrup,Mellemtrin,2021/2022,4.727011494252873
Høje-Taastrup,Mellemtrin,2022/2023,4.8340283569641365
Høje-Taastrup,Mellemtrin,2023/2024,4.962166809974205
Høje-Taastrup,Mellemtrin,2024/2025,5.005747126436781
Høje-Taastrup,Mellemtrin,2025/2026,5.043317972350231
Høje-Taastrup,Udskoling,2014/2015,4.549450549450549
Høje-Taastrup,Udskoling,2015/2016,4.5347786811201445
Høje-Taastrup,Udskoling,2016/2017,4.600183823529412
Høje-Taastrup,Udskoling,2017/2018,4.685916919959473
Høje-Taastrup,Udskoling,2018/2019,4.80327868852459
Høje-Taastrup,Udskoling,2019/2020,4.776801405975395
Høje-Taastrup,Udskoling,2020/2021,4.790610328638498
Høje-Taastrup,Udskoling,2021/2022,4.752304147465438
Høje-Taastrup,Udskoling,2022/2023,4.828786453433678
Høje-Taastrup,Udskoling,2023/2024,4.74216380182002
Høje-Taastrup,Udskoling,2024/2025,4.765384615384615
Høje-Taastrup,Udskoling,2025/2026,4.851422550052687
Hørsholm,Indskoling,2014/2015,5.909808342728297
Hørsholm,Indskoling,2015/2016,5.963227783452503
Hørsholm,Indskoling,2016/2017,5.963340122199592
Hørsholm,Indskoling,2017/2018,5.963337547408344
Hørsholm,Indskoling,2018/2019,6.0250596658711215
